Time (s),X position (m),Y position (m),Z position (m),Rocket axis vector X,Rocket axis vector Y,Rocket axis vector Z,Velocity Vx  (m/s),Velocity Vy  (m/s),Velocity Vz  (m/s),angular velocity omegaX (rad/s),angular velocity omegaY (rad/s),angular velocity omegaZ (rad/s),Acceleration Ax (m/s2),Acceleration Ay (m/s2),Acceleration Az (m/s2),Angular Acceleration X (rad/s2),Angular Acceleration Y (rad/s2),Angular Acceleration Z (rad/s2),Angle of attack alpha (rad),alpha at CP (rad),Moment arm (m),Force X (N),Force Y (N),Force Z (N),Torque X (Nm),Torque Y (Nm),Torque Z (Nm),Thrust (N),Mass (kg),C.O.M distance from nose (m),Ixx (kg m2),Iyy (kg m2),Izz (kg m2),Windspeed X (m/s),Windspeed Y (m/s),atmospheric density (kg/m3),atmospheric temperature (K),
0.25812,9.5789e-005,0.00034949,4.4051,-7.1471e-005,-0.00026076,1,0.0030972,0.0113,39.1527,0.0087672,-0.002403,3.3727e-016,-0.014059,-0.051295,169.0185,0,0,0,0.00056964,0.00062216,0.22618,-0.078446,-0.28621,943.0589,0,0,0,999.9008,5.5796,1.3602,1.7586,1.7586,0.00087602,-0.38388,-1.4006,1.239,285.06,
0.267,0.00012582,0.00045907,4.7596,-9.5016e-005,-0.00034667,1,0.003674,0.013405,40.6826,0.010613,-0.0029089,3.7947e-016,-0.018659,-0.068076,168.754,0,0,0,0.0007011,0.00076238,0.22655,-0.10403,-0.37955,940.8687,0,0,0,997.8263,5.5754,1.3598,1.7575,1.7575,0.00087448,-0.41477,-1.5133,1.239,285.0571,
0.27589,0.00016117,0.00058805,5.1277,-0.00012332,-0.00044993,1,0.0042933,0.015664,42.2112,0.012679,-0.0034751,-2.3815e-016,-0.024192,-0.088266,168.4883,0,0,0,0.0008513,0.00092197,0.22691,-0.13478,-0.49174,938.6742,0,0,0,995.7518,5.5712,1.3594,1.7565,1.7565,0.00087293,-0.44685,-1.6303,1.2389,285.054,
0.28477,0.00020221,0.00073775,5.5094,-0.00015693,-0.00057257,1,0.0049533,0.018072,43.7387,0.01498,-0.0041057,-4.1543e-016,-0.030773,-0.11227,168.2214,0,0,0,0.0010221,0.0011028,0.22727,-0.17131,-0.62502,936.4755,0,0,0,993.6772,5.5669,1.3591,1.7554,1.7554,0.00087139,-0.48011,-1.7517,1.2389,285.0508,
0.29356,0.0002488,0.00090775,5.9009,-0.00019605,-0.0007153,1,0.0056443,0.020593,45.2507,0.017507,-0.0047984,6.2009e-014,-0.038443,-0.14026,167.9558,0,0,0,0.0012136,0.0013049,0.22763,-0.21385,-0.78022,934.2932,0,0,0,991.622,5.5627,1.3587,1.7543,1.7543,0.00086986,-0.51422,-1.8761,1.2388,285.0476,
0.30236,0.00030162,0.0011005,6.3056,-0.00024158,-0.00088141,1,0.0063689,0.023237,46.7614,0.020297,-0.0055632,6.9819e-014,-0.047386,-0.17289,167.6891,0,0,0,0.0014292,0.0015318,0.22799,-0.26339,-0.961,932.1067,0,0,0,989.5668,5.5585,1.3584,1.7533,1.7533,0.00086834,-0.5495,-2.0048,1.2388,285.0442,
0.31116,0.00036096,0.001317,6.7237,-0.00029417,-0.0010733,1,0.0071227,0.025987,48.2709,0.023366,-0.0064043,-4.3617e-014,-0.057736,-0.21065,167.4198,0,0,0,0.0016711,0.0017857,0.22835,-0.32069,-1.17,929.9081,0,0,0,987.5116,5.5543,1.358,1.7522,1.7522,0.00086681,-0.58593,-2.1378,1.2388,285.0407,
0.31996,0.00042703,0.001558,7.1551,-0.00035451,-0.0012934,1,0.0079001,0.028823,49.7791,0.02673,-0.0073262,-7.6041e-014,-0.06964,-0.25408,167.1493,0,0,0,0.0019415,0.0020689,0.22871,-0.38651,-1.4102,927.7047,0,0,0,985.4564,5.5502,1.3576,1.7512,1.7512,0.00086528,-0.62352,-2.2749,1.2387,285.0371,
0.32877,0.00050013,0.0018247,7.6003,-0.00042344,-0.0015449,1,0.0086957,0.031726,51.2881,0.030409,-0.0083348,1.2352e-011,-0.083271,-0.30381,166.8771,0,0,0,0.0022433,0.0023841,0.22907,-0.46182,-1.6849,925.4933,0,0,0,983.3983,5.546,1.3573,1.7501,1.7501,0.00086375,-0.66232,-2.4165,1.2387,285.0334,
0.33758,0.00058029,0.0021172,8.0588,-0.00050165,-0.0018303,1,0.0095009,0.034664,52.7958,0.034417,-0.0094332,1.3867e-011,-0.098777,-0.36039,166.6036,0,0,0,0.0025786,0.0027336,0.22943,-0.5474,-1.9972,923.2771,0,0,0,981.3402,5.5418,1.3569,1.749,1.749,0.00086222,-0.70228,-2.5623,1.2386,285.0296,
0.34639,0.00066756,0.0024356,8.5306,-0.00058995,-0.0021524,1,0.010307,0.037604,54.3022,0.038769,-0.010626,-8.7676e-012,-0.11633,-0.42444,166.3288,0,0,0,0.0029499,0.00312,0.22979,-0.6442,-2.3504,921.0561,0,0,0,979.2821,5.5376,1.3566,1.748,1.748,0.00086069,-0.74339,-2.7123,1.2386,285.0257,
0.3552,0.00076189,0.0027798,9.0157,-0.00068919,-0.0025145,1,0.011103,0.040509,55.8073,0.04348,-0.011917,-1.5107e-011,-0.13612,-0.49664,166.0527,0,0,0,0.0033599,0.0035458,0.23015,-0.75321,-2.7481,918.8302,0,0,0,977.2239,5.5334,1.3562,1.7469,1.7469,0.00085916,-0.78566,-2.8665,1.2385,285.0216,
0.3575,0.00078764,0.0028737,9.1444,-0.00071697,-0.0026159,1,0.011307,0.041255,56.1995,0.044769,-0.012271,-8.6212e-012,-0.14167,-0.51689,165.9805,0,0,0,0.0034735,0.0036637,0.23024,-0.78377,-2.8596,918.2489,0,0,0,976.6872,5.5323,1.3561,1.7466,1.7466,0.00085876,-0.79688,-2.9074,1.2385,285.0205,
0.3598,0.00081385,0.0029693,9.274,-0.00074558,-0.0027203,1,0.01151,0.041995,56.5917,0.046085,-0.012631,-4.7761e-012,-0.14739,-0.53776,165.9082,0,0,0,0.00359,0.0037845,0.23034,-0.81525,-2.9745,917.6673,0,0,0,976.1505,5.5312,1.356,1.7464,1.7464,0.00085836,-0.80817,-2.9486,1.2385,285.0195,
0.3621,0.00084053,0.0030667,9.4045,-0.00077502,-0.0028277,1,0.011711,0.042729,56.9838,0.047426,-0.012999,-3.3471e-012,-0.15328,-0.55926,165.8358,0,0,0,0.0037095,0.0039083,0.23043,-0.84768,-3.0927,917.0853,0,0,0,975.6138,5.5301,1.3559,1.7461,1.7461,0.00085796,-0.81954,-2.9901,1.2385,285.0184,
0.36439,0.00086767,0.0031657,9.5359,-0.00080532,-0.0029382,1,0.01191,0.043454,57.3757,0.048793,-0.013374,-2.6255e-012,-0.15935,-0.5814,165.7633,0,0,0,0.0038319,0.0040352,0.23052,-0.88106,-3.2145,916.503,0,0,0,975.0771,5.529,1.3558,1.7458,1.7458,0.00085756,-0.83099,-3.0319,1.2384,285.0173,
0.36591,0.00088581,0.0032319,9.623,-0.00082577,-0.0030128,1,0.01204,0.043928,57.6342,0.04971,-0.013625,-1.8809e-012,-0.16345,-0.59635,165.7155,0,0,0,0.0039142,0.0041205,0.23059,-0.9036,-3.2968,916.1189,0,0,0,974.7232,5.5283,1.3558,1.7456,1.7456,0.0008573,-0.83858,-3.0596,1.2384,285.0166,
0.36742,0.00090415,0.0032988,9.7105,-0.0008466,-0.0030888,0.99999,0.012169,0.044398,57.8925,0.050638,-0.013879,-1.3468e-012,-0.16763,-0.61159,165.6676,0,0,0,0.0039979,0.0042071,0.23065,-0.92657,-3.3806,915.7346,0,0,0,974.3693,5.5275,1.3557,1.7454,1.7454,0.00085704,-0.84621,-3.0874,1.2384,285.0158,
0.36894,0.00092268,0.0033664,9.7984,-0.00086783,-0.0031663,0.99999,0.012296,0.044863,58.1508,0.051577,-0.014137,-9.7607e-013,-0.17189,-0.62713,165.6197,0,0,0,0.004083,0.0042952,0.23071,-0.94999,-3.466,915.3502,0,0,0,974.0154,5.5268,1.3556,1.7453,1.7453,0.00085677,-0.85387,-3.1153,1.2384,285.0151,
0.37045,0.00094141,0.0034347,9.8867,-0.00088944,-0.0032451,0.99999,0.012423,0.045324,58.4091,0.052528,-0.014397,-7.1087e-013,-0.17623,-0.64296,165.5717,0,0,0,0.0041694,0.0043846,0.23077,-0.97384,-3.5531,914.9656,0,0,0,973.6615,5.5261,1.3556,1.7451,1.7451,0.00085651,-0.86156,-3.1434,1.2384,285.0144,
0.37197,0.00096032,0.0035037,9.9754,-0.00091145,-0.0033254,0.99999,0.012548,0.045781,58.6674,0.053493,-0.014662,2.3781e-009,-0.18065,-0.65909,165.5237,0,0,0,0.0042572,0.0044755,0.23083,-0.99815,-3.6417,914.5809,0,0,0,973.3076,5.5254,1.3555,1.7449,1.7449,0.00085625,-0.86929,-3.1716,1.2384,285.0136,
0.37348,0.00097943,0.0035734,10.0644,-0.00093387,-0.0034072,0.99999,0.012671,0.04623,58.9256,0.054466,-0.014928,-9.8065e-010,-0.18515,-0.67553,165.4757,0,0,0,0.0043464,0.0045676,0.2309,-1.0229,-3.7321,914.196,0,0,0,972.9537,5.5247,1.3555,1.7447,1.7447,0.00085598,-0.87219,-3.1814,1.2384,285.0129,
0.375,0.00099871,0.0036438,10.1539,-0.00095668,-0.0034905,0.99999,0.012789,0.046661,59.1837,0.055443,-0.015196,-3.6191e-009,-0.18974,-0.69227,165.4276,0,0,0,0.0044367,0.004661,0.23096,-1.0481,-3.824,913.811,0,0,0,972.5998,5.5239,1.3554,1.7445,1.7445,0.00085572,-0.87341,-3.1847,1.2384,285.0121,
0.37651,0.0010182,0.0037148,10.2438,-0.00097991,-0.0035752,0.99999,0.012903,0.047074,59.4419,0.056423,-0.015465,-7.0183e-010,-0.19441,-0.70931,165.3795,0,0,0,0.0045282,0.0047556,0.23102,-1.0738,-3.9177,913.4259,0,0,0,972.246,5.5232,1.3553,1.7444,1.7444,0.00085546,-0.87464,-3.1881,1.2384,285.0114,
0.37803,0.0010379,0.0037867,10.3343,-0.0010036,-0.0036617,0.99999,0.013012,0.047471,59.7008,0.05741,-0.015736,-9.5848e-010,-0.19918,-0.72671,165.3312,0,0,0,0.0046212,0.0048517,0.23108,-1.1,-4.0133,913.0393,0,0,0,971.8909,5.5225,1.3553,1.7442,1.7442,0.00085519,-0.87588,-3.1915,1.2384,285.0106,
0.37955,0.0010577,0.0038591,10.4252,-0.0010277,-0.0037497,0.99999,0.013116,0.04785,59.9596,0.0584,-0.016008,-2.1001e-009,-0.20404,-0.74442,165.2828,0,0,0,0.0047155,0.0049489,0.23114,-1.1266,-4.1105,912.6526,0,0,0,971.5359,5.5218,1.3552,1.744,1.744,0.00085493,-0.87713,-3.1949,1.2383,285.0099,
0.38107,0.0010777,0.0039321,10.5166,-0.0010523,-0.0038392,0.99999,0.013216,0.048209,60.2185,0.059393,-0.01628,-5.6556e-009,-0.20898,-0.76245,165.2344,0,0,0,0.0048109,0.0050474,0.23121,-1.1538,-4.2095,912.2658,0,0,0,971.1809,5.521,1.3551,1.7438,1.7438,0.00085467,-0.87838,-3.1983,1.2383,285.0091,
0.38259,0.0010979,0.0040056,10.6083,-0.0010772,-0.0039302,0.99999,0.01331,0.04855,60.4773,0.06039,-0.016554,-9.5968e-009,-0.214,-0.78078,165.186,0,0,0,0.0049076,0.0051471,0.23127,-1.1814,-4.3101,911.8788,0,0,0,970.8259,5.5203,1.3551,1.7436,1.7436,0.0008544,-0.87964,-3.2017,1.2383,285.0083,
0.39019,0.0012006,0.0043802,11.0728,-0.0012083,-0.0044082,0.99999,0.013699,0.049945,61.7706,0.065423,-0.01794,0.00016196,-0.24043,-0.87718,164.9432,0,0,0,0.0054092,0.0056636,0.23158,-1.3264,-4.8391,909.9416,0,0,0,969.0509,5.5167,1.3548,1.7427,1.7427,0.00085308,-0.886,-3.2192,1.2383,285.0045,
0.39779,0.0013057,0.0047633,11.5471,-0.0013499,-0.0049247,0.99999,0.013941,0.050788,63.0631,0.070532,-0.019348,0.00018706,-0.26907,-0.98158,164.6995,0,0,0,0.0059415,0.0062105,0.23189,-1.4834,-5.4115,908.0005,0,0,0,967.2759,5.5131,1.3545,1.7418,1.7418,0.00085176,-0.8925,-3.237,1.2382,285.0005,
0.40539,0.0014121,0.0051505,12.0312,-0.0015024,-0.0054803,0.99998,0.014018,0.051016,64.3532,0.075712,-0.020777,-0.00010378,-0.30004,-1.0945,164.5094,0,0,0,0.0065047,0.0067879,0.2322,-1.6531,-6.03,906.3803,0,0,0,965.8269,5.5096,1.3542,1.7409,1.7409,0.0008505,-0.89913,-3.2551,1.2382,284.9965,
0.41299,0.0015183,0.0055369,12.5251,-0.0016657,-0.0060755,0.99998,0.013915,0.050569,65.6421,0.080954,-0.022228,-0.00020271,-0.33338,-1.2159,164.3408,0,0,0,0.0070988,0.0073961,0.23251,-1.8357,-6.6949,904.8891,0,0,0,964.5115,5.5062,1.3538,1.74,1.74,0.00084925,-0.9059,-3.2736,1.2381,284.9924,
0.41601,0.0015602,0.0056891,12.7242,-0.0017338,-0.0063232,0.99998,0.01382,0.050189,66.1543,0.083054,-0.022811,-5.812e-005,-0.3473,-1.2665,164.2735,0,0,0,0.0073436,0.0076464,0.23263,-1.9118,-6.972,904.2952,0,0,0,963.9886,5.5048,1.3537,1.7396,1.7396,0.00084875,-0.90863,-3.2811,1.2381,284.9907,
0.41903,0.0016018,0.00584,12.9248,-0.0018036,-0.0065773,0.99998,0.013692,0.049689,66.6665,0.085161,-0.023396,9.8966e-006,-0.36159,-1.3186,164.206,0,0,0,0.0075933,0.0079016,0.23275,-1.99,-7.2566,903.7005,0,0,0,963.4657,5.5035,1.3536,1.7393,1.7393,0.00084826,-0.91138,-3.2886,1.2381,284.989,
0.42205,0.0016429,0.0059892,13.1269,-0.0018751,-0.0068377,0.99997,0.013531,0.049065,67.1786,0.087277,-0.023984,-3.1628e-005,-0.37626,-1.372,164.1384,0,0,0,0.0078479,0.0081616,0.23287,-2.0702,-7.5486,903.1052,0,0,0,962.9428,5.5021,1.3535,1.7389,1.7389,0.00084776,-0.91415,-3.2962,1.238,284.9874,
0.42507,0.0016835,0.0061363,13.3306,-0.0019485,-0.0071046,0.99997,0.013336,0.048311,67.6907,0.0894,-0.024574,-6.6666e-005,-0.39133,-1.4267,164.0706,0,0,0,0.0081074,0.0084265,0.23299,-2.1526,-7.8482,902.5092,0,0,0,962.4199,5.5007,1.3534,1.7385,1.7385,0.00084727,-0.91694,-3.3038,1.238,284.9857,
0.42809,0.0017234,0.006281,13.5359,-0.0020236,-0.0073779,0.99997,0.013104,0.047425,68.2027,0.091529,-0.025167,-1.6035e-005,-0.40678,-1.4829,164.0027,0,0,0,0.0083718,0.0086963,0.23312,-2.237,-8.1552,901.9125,0,0,0,961.897,5.4994,1.3532,1.7382,1.7382,0.00084677,-0.91975,-3.3115,1.238,284.9839,
0.43111,0.0017626,0.0064227,13.7427,-0.0021005,-0.0076576,0.99997,0.012836,0.046403,68.7146,0.093664,-0.025762,7.4527e-006,-0.42262,-1.5405,163.9342,0,0,0,0.0086412,0.0089709,0.23324,-2.3236,-8.4699,901.3129,0,0,0,961.3741,5.498,1.3531,1.7378,1.7378,0.00084628,-0.92258,-3.3193,1.238,284.9822,
0.43414,0.0018009,0.0065612,13.9511,-0.0021792,-0.0079437,0.99997,0.01253,0.045239,69.2265,0.095804,-0.026358,-1.1059e-005,-0.43885,-1.5995,163.8643,0,0,0,0.0089154,0.0092504,0.23336,-2.4122,-8.7921,900.7058,0,0,0,960.8512,5.4967,1.353,1.7375,1.7375,0.00084578,-0.92544,-3.3271,1.238,284.9805,
0.43716,0.0018383,0.0066959,14.161,-0.0022598,-0.0082364,0.99996,0.012185,0.043931,69.7383,0.09795,-0.026957,-2.6104e-005,-0.45548,-1.66,163.7942,0,0,0,0.0091946,0.0095347,0.23348,-2.503,-9.1219,900.0977,0,0,0,960.3283,5.4953,1.3529,1.7371,1.7371,0.00084528,-0.92831,-3.335,1.2379,284.9787,
0.44153,0.0018904,0.0068836,14.4678,-0.0023797,-0.0086719,0.99996,0.011614,0.041769,70.4797,0.10107,-0.027829,0.00010442,-0.48029,-1.75,163.6922,0,0,0,0.0096077,0.0099552,0.23366,-2.6384,-9.6136,899.2148,0,0,0,959.5706,5.4933,1.3527,1.7366,1.7366,0.00084457,-0.93252,-3.3465,1.2379,284.9762,
0.44591,0.0019398,0.0070611,14.7779,-0.0025034,-0.0091211,0.99996,0.010954,0.039281,71.221,0.10419,-0.028703,0.00014401,-0.50595,-1.8432,163.5898,0,0,0,0.010031,0.010386,0.23384,-2.7783,-10.1215,898.3298,0,0,0,958.8129,5.4914,1.3525,1.7361,1.7361,0.00084385,-0.93677,-3.3581,1.2379,284.9736,
0.45029,0.0019862,0.0072269,15.0913,-0.0026309,-0.0095839,0.99995,0.010203,0.036455,71.9621,0.10732,-0.029578,-3.9003e-005,-0.53245,-1.9393,163.4869,0,0,0,0.010465,0.010827,0.23402,-2.9229,-10.6458,897.4427,0,0,0,958.0553,5.4894,1.3523,1.7356,1.7356,0.00084313,-0.94106,-3.3699,1.2378,284.971,
0.45466,0.002029,0.0073797,15.4079,-0.0027623,-0.01006,0.99995,0.0093575,0.033278,72.703,0.11045,-0.030456,-0.00014514,-0.55982,-2.0386,163.3835,0,0,0,0.010908,0.011277,0.23419,-3.072,-11.1866,896.5534,0,0,0,957.2976,5.4874,1.3522,1.735,1.735,0.00084241,-0.9454,-3.3817,1.2378,284.9683,
0.45813,0.0020602,0.0074903,15.6609,-0.002869,-0.010448,0.99994,0.0086181,0.030504,73.2895,0.11292,-0.031155,2.9072e-005,-0.58211,-2.1194,163.3013,0,0,0,0.011267,0.011642,0.23433,-3.1934,-11.6265,895.8477,0,0,0,956.6977,5.4859,1.352,1.7346,1.7346,0.00084184,-0.94886,-3.3912,1.2378,284.9662,
0.4616,0.0020887,0.0075908,15.9159,-0.0029782,-0.010843,0.99994,0.0078151,0.027496,73.8759,0.1154,-0.031854,9.8286e-005,-0.60494,-2.2021,163.2188,0,0,0,0.011632,0.012012,0.23447,-3.3177,-12.0768,895.1406,0,0,0,956.0979,5.4843,1.3519,1.7342,1.7342,0.00084127,-0.95236,-3.4008,1.2377,284.9641,
0.46506,0.0021143,0.0076806,16.1729,-0.0030898,-0.011247,0.99993,0.0069467,0.024246,74.4623,0.11788,-0.03255,-3.2888e-005,-0.62833,-2.2867,163.136,0,0,0,0.012003,0.012388,0.23461,-3.4449,-12.5376,894.432,0,0,0,955.498,5.4827,1.3517,1.7338,1.7338,0.00084071,-0.95588,-3.4104,1.2377,284.962,
0.46853,0.0021367,0.0077586,16.432,-0.0032038,-0.01166,0.99993,0.0060111,0.020748,75.0485,0.12035,-0.033248,-0.00012357,-0.65226,-2.3734,163.0529,0,0,0,0.01238,0.012771,0.23475,-3.5752,-13.0089,893.722,0,0,0,954.8981,5.4812,1.3516,1.7334,1.7334,0.00084014,-0.95943,-3.4201,1.2377,284.9598,
0.47199,0.0021558,0.0078241,16.6931,-0.0033202,-0.012081,0.99992,0.0050065,0.016995,75.6346,0.12282,-0.033948,3.4859e-005,-0.67675,-2.462,162.9695,0,0,0,0.012764,0.01316,0.23489,-3.7083,-13.4907,893.0105,0,0,0,954.2982,5.4796,1.3515,1.733,1.733,0.00083957,-0.96301,-3.4299,1.2377,284.9576,
0.47546,0.0021714,0.0078761,16.9562,-0.0034391,-0.012511,0.99992,0.0039311,0.012981,76.2206,0.12528,-0.034646,9.7104e-005,-0.7018,-2.5525,162.8858,0,0,0,0.013154,0.013554,0.23503,-3.8445,-13.983,892.2976,0,0,0,953.6983,5.4781,1.3513,1.7326,1.7326,0.000839,-0.96661,-3.4398,1.2376,284.9554,
0.47892,0.002183,0.0079137,17.2214,-0.0035603,-0.01295,0.99991,0.0027829,0.0086993,76.8065,0.12774,-0.035341,-3.1071e-005,-0.72741,-2.6451,162.8017,0,0,0,0.013549,0.013955,0.23517,-3.9837,-14.4859,891.5831,0,0,0,953.0984,5.4765,1.3512,1.7322,1.7322,0.00083843,-0.97025,-3.4497,1.2376,284.9532,
0.48239,0.0021906,0.0079361,17.4885,-0.003684,-0.013397,0.9999,0.0015602,0.0041432,77.3923,0.13019,-0.036036,-0.00011915,-0.75358,-2.7396,162.7173,0,0,0,0.013951,0.014362,0.23531,-4.1258,-14.9993,890.8671,0,0,0,952.4986,5.4749,1.351,1.7317,1.7317,0.00083786,-0.97391,-3.4598,1.2376,284.951,
0.48607,0.0021938,0.0079419,17.7743,-0.0038179,-0.01388,0.9999,0.00017882,-0.001,78.0139,0.13278,-0.036775,9.0307e-005,-0.78197,-2.8421,162.6274,0,0,0,0.014384,0.0148,0.23546,-4.2799,-15.5558,890.1054,0,0,0,951.8619,5.4733,1.3509,1.7313,1.7313,0.00083726,-0.97782,-3.4705,1.2375,284.9486,
0.48974,0.0021918,0.0079283,18.0624,-0.0039545,-0.014373,0.99989,-0.0012908,-0.0064678,78.6354,0.13536,-0.037511,0.00016657,-0.811,-2.9469,162.537,0,0,0,0.014824,0.015245,0.23561,-4.4375,-16.1242,889.342,0,0,0,951.2252,5.4716,1.3507,1.7309,1.7309,0.00083666,-0.98177,-3.4813,1.2375,284.9462,
0.49342,0.0021842,0.007894,18.3528,-0.0040938,-0.014876,0.99988,-0.002851,-0.012268,79.2567,0.13792,-0.03824,-4.5133e-005,-0.84066,-3.0539,162.4463,0,0,0,0.015271,0.015696,0.23576,-4.5984,-16.7045,888.5767,0,0,0,950.5885,5.47,1.3506,1.7304,1.7304,0.00083605,-0.98575,-3.4922,1.2375,284.9438,
0.4971,0.0021707,0.0078376,18.6455,-0.0042358,-0.015388,0.99987,-0.0045039,-0.018409,79.878,0.14047,-0.038966,-0.00018341,-0.87096,-3.1631,162.3552,0,0,0,0.015724,0.016154,0.23591,-4.7627,-17.2967,887.8097,0,0,0,949.9518,5.4683,1.3504,1.73,1.73,0.00083545,-0.98976,-3.5031,1.2374,284.9414,
0.50069,0.0021515,0.0077602,18.9336,-0.0043771,-0.015897,0.99986,-0.0062106,-0.024745,80.4848,0.14294,-0.039679,0.00010088,-0.90119,-3.272,162.2659,0,0,0,0.016172,0.016607,0.23606,-4.9265,-17.8868,887.0584,0,0,0,949.3298,5.4667,1.3503,1.7296,1.7296,0.00083486,-0.99371,-3.5139,1.2374,284.939,
0.50429,0.0021259,0.0076594,19.2239,-0.0045209,-0.016415,0.99986,-0.0080101,-0.031421,81.0916,0.14539,-0.040386,0.00020694,-0.93202,-3.383,162.1761,0,0,0,0.016627,0.017067,0.2362,-5.0936,-18.4882,886.3053,0,0,0,948.7077,5.4651,1.3502,1.7291,1.7291,0.00083427,-0.99768,-3.5248,1.2374,284.9365,
0.50788,0.0020938,0.007534,19.5164,-0.0046673,-0.016942,0.99985,-0.0099044,-0.038444,81.6982,0.14783,-0.041083,-5.9542e-005,-0.96347,-3.4961,162.0859,0,0,0,0.017088,0.017532,0.23635,-5.2639,-19.1009,885.5504,0,0,0,948.0856,5.4635,1.35,1.7287,1.7287,0.00083368,-1.0017,-3.5358,1.2373,284.9341,
0.51148,0.0020546,0.0073827,19.8111,-0.0048161,-0.017477,0.99984,-0.011896,-0.045823,82.3047,0.15025,-0.041776,-0.00023622,-0.99552,-3.6114,161.9954,0,0,0,0.017554,0.018003,0.23649,-5.4374,-19.7248,884.7937,0,0,0,947.4636,5.4618,1.3499,1.7283,1.7283,0.00083309,-1.0057,-3.5468,1.2373,284.9317,
0.51481,0.0020117,0.0072177,20.0869,-0.0049567,-0.017983,0.99983,-0.013835,-0.053004,82.8682,0.15247,-0.042423,3.7807e-005,-1.0259,-3.7204,161.9109,0,0,0,0.017993,0.018445,0.23663,-5.6015,-20.3146,884.0888,0,0,0,946.8855,5.4603,1.3497,1.7279,1.7279,0.00083254,-1.0095,-3.5572,1.2373,284.9294,
0.51815,0.0019621,0.0070283,20.3646,-0.0050994,-0.018495,0.99982,-0.015861,-0.060503,83.4316,0.15467,-0.043063,0.00014826,-1.0567,-3.8312,161.8261,0,0,0,0.018437,0.018893,0.23676,-5.7685,-20.9141,883.3823,0,0,0,946.3075,5.4588,1.3496,1.7275,1.7275,0.00083199,-1.0133,-3.5676,1.2372,284.927,
0.52149,0.0019057,0.0068133,20.6441,-0.0052442,-0.019015,0.99981,-0.017976,-0.068328,83.9948,0.15685,-0.043691,-5.6395e-005,-1.0881,-3.9439,161.7409,0,0,0,0.018885,0.019345,0.2369,-5.9381,-21.5231,882.6741,0,0,0,945.7294,5.4573,1.3495,1.7271,1.7271,0.00083145,-1.0171,-3.5781,1.2372,284.9247,
0.52483,0.001842,0.0065716,20.9256,-0.0053912,-0.019543,0.99979,-0.020182,-0.076482,84.558,0.15901,-0.044315,-0.00019985,-1.12,-4.0584,161.6553,0,0,0,0.019339,0.019801,0.23703,-6.1106,-22.1417,881.9642,0,0,0,945.1514,5.4558,1.3493,1.7267,1.7267,0.0008309,-1.021,-3.5886,1.2372,284.9224,
0.52805,0.0017736,0.0063127,21.1982,-0.0055345,-0.020057,0.99978,-0.022392,-0.084648,85.0999,0.16106,-0.044917,1.3624e-005,-1.1512,-4.1702,161.5726,0,0,0,0.019779,0.020245,0.23716,-6.2792,-22.746,881.2794,0,0,0,944.595,5.4544,1.3492,1.7263,1.7263,0.00083037,-1.0247,-3.5989,1.2372,284.9201,
0.53126,0.0016979,0.0060271,21.4726,-0.0056798,-0.020578,0.99977,-0.024688,-0.09313,85.6418,0.16308,-0.045511,0.00010224,-1.1829,-4.2837,161.4886,0,0,0,0.020224,0.020693,0.23729,-6.4502,-23.3589,880.5874,0,0,0,944.0387,5.4529,1.3491,1.7259,1.7259,0.00082984,-1.0285,-3.6092,1.2371,284.9178,
0.53448,0.0016148,0.0057137,21.7487,-0.005827,-0.021105,0.99976,-0.027074,-0.10193,86.1835,0.16508,-0.046094,-4.8023e-005,-1.215,-4.3989,161.4032,0,0,0,0.020673,0.021145,0.23742,-6.6238,-23.9804,879.888,0,0,0,943.4823,5.4515,1.3489,1.7256,1.7256,0.00082932,-1.0323,-3.6195,1.2371,284.9155,
0.53769,0.0015238,0.0053715,22.0266,-0.005976,-0.021639,0.99975,-0.029548,-0.11106,86.7251,0.16705,-0.046671,-0.00015614,-1.2477,-4.5156,161.3173,0,0,0,0.021125,0.0216,0.23755,-6.7999,-24.6104,879.1866,0,0,0,942.926,5.45,1.3488,1.7252,1.7252,0.00082879,-1.0361,-3.6299,1.2371,284.9132,
0.54096,0.001423,0.0049929,22.3109,-0.0061295,-0.022188,0.99974,-0.032158,-0.12069,87.2757,0.16903,-0.047257,3.7456e-005,-1.2813,-4.636,161.2296,0,0,0,0.02159,0.022068,0.23769,-6.9814,-25.2598,878.4714,0,0,0,942.3603,5.4486,1.3487,1.7248,1.7248,0.00082825,-1.04,-3.6406,1.237,284.9108,
0.54423,0.0013135,0.0045823,22.597,-0.0062848,-0.022743,0.99972,-0.034864,-0.13066,87.8263,0.17097,-0.047833,0.0001151,-1.3155,-4.7581,161.1414,0,0,0,0.022058,0.022538,0.23782,-7.1656,-25.9179,877.7539,0,0,0,941.7946,5.4471,1.3485,1.7244,1.7244,0.00082772,-1.0439,-3.6513,1.237,284.9084,
0.54749,0.001195,0.0041385,22.885,-0.006442,-0.023305,0.99971,-0.037668,-0.14099,88.3767,0.17289,-0.048395,-4.7278e-005,-1.3501,-4.8818,161.0528,0,0,0,0.02253,0.023013,0.23795,-7.3522,-26.5845,877.0344,0,0,0,941.2289,5.4456,1.3484,1.724,1.724,0.00082718,-1.0478,-3.6621,1.237,284.906,
