Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
184.1525,S,184.1525,0.01320123,0,2.2,0,0,30.55631,0.009622149,0,0,0,0,0.004533973689135,0.004533973689135,0,-15.265,-15.265,0,0,-0.1270509,907.6632,2610.873
184.2525,S,184.2525,0.01320077,0,2.2,0,0,30.55631,0.009622145,0,0,0,0,0.00455918388079368,0.00455918388079368,0,-15.26454,-15.26454,0,0,-0.1270509,906.1368,2610.873
184.3525,S,184.3525,0.01320031,0,2.2,0,0,30.55631,0.009622144,0,0,0,0,0.00454589817186957,0.00454589817186957,0,-15.26408,-15.26408,0,0,-0.1270509,904.6104,2610.873
184.4525,S,184.4525,0.01319985,0,2.2,0,0,30.55631,0.009622146,0,0,0,0,0.00451124363800659,0.00451124363800659,0,-15.26363,-15.26363,0,0,-0.1270509,903.084,2610.873
184.5525,S,184.5525,0.0131994,0,2.2,0,0,30.55631,0.009622156,0,0,0,0,0.00453975256460382,0.00453975256460382,0,-15.26318,-15.26318,0,0,-0.1270509,901.5577,2610.873
184.6525,S,184.6525,0.01319894,0,2.2,0,0,30.55631,0.009622154,0,0,0,0,0.00456427526680159,0.00456427526680159,0,-15.26272,-15.26272,0,0,-0.1270509,900.0314,2610.873
184.7525,S,184.7525,0.01319848,0,2.2,0,0,30.55631,0.009622163,0,0,0,0,0.00455029705327803,0.00455029705327803,0,-15.26227,-15.26227,0,0,-0.1270509,898.5052,2610.873
184.8525,S,184.8525,0.01319802,0,2.2,0,0,30.55631,0.00962216,0,0,0,0,0.00457829014435873,0.00457829014435873,0,-15.26181,-15.26181,0,0,-0.1270509,896.979,2610.873
184.9525,S,184.9525,0.01319756,0,2.2,0,0,30.55631,0.009622156,0,0,0,0,0.00456396510193713,0.00456396510193713,0,-15.26135,-15.26135,0,0,-0.1270509,895.4529,2610.873
185.0525,S,185.0525,0.0131971,0,2.2,0,0,30.55631,0.009622159,0,0,0,0,0.00452827887788487,0.00452827887788487,0,-15.2609,-15.2609,0,0,-0.1270509,893.9268,2610.873
185.1525,S,185.1525,0.01319664,0,2.2,0,0,30.55631,0.009622157,0,0,0,0,0.00455194149319738,0.00455194149319738,0,-15.26044,-15.26044,0,0,-0.1270509,892.4008,2610.873
185.2525,S,185.2525,0.01319619,0,2.2,0,0,30.55631,0.009622159,0,0,0,0,0.0045159123063172,0.0045159123063172,0,-15.25999,-15.25999,0,0,-0.1270509,890.8748,2610.873
185.3526,S,185.3526,0.01319573,0,2.2,0,0,30.55631,0.009622169,0,0,0,0,0.00454304666205019,0.00454304666205019,0,-15.25954,-15.25954,0,0,-0.1270509,889.3488,2610.873
185.4526,S,185.4526,0.01319527,0,2.2,0,0,30.55631,0.009622166,0,0,0,0,0.004570009571637,0.004570009571637,0,-15.25908,-15.25908,0,0,-0.1270509,887.8229,2610.873
185.5526,S,185.5526,0.01319481,0,2.2,0,0,30.55631,0.009622174,0,0,0,0,0.00455083214792751,0.00455083214792751,0,-15.25863,-15.25863,0,0,-0.1270509,886.2971,2610.873
185.6526,S,185.6526,0.01319435,0,2.2,0,0,30.55631,0.009622171,0,0,0,0,0.00457745091230066,0.00457745091230066,0,-15.25817,-15.25817,0,0,-0.1270509,884.7712,2610.873
185.7526,S,185.7526,0.0131939,0,2.2,0,0,30.55631,0.009622174,0,0,0,0,0.00454056319657781,0.00454056319657781,0,-15.25772,-15.25772,0,0,-0.1270509,883.2455,2610.873
185.8526,S,185.8526,0.01319343,0,2.2,0,0,30.55631,0.009622171,0,0,0,0,0.00456683910575606,0.00456683910575606,0,-15.25726,-15.25726,0,0,-0.1270509,881.7198,2610.873
185.9526,S,185.9526,0.01319298,0,2.2,0,0,30.55631,0.009622173,0,0,0,0,0.0045257938738601,0.0045257938738601,0,-15.25681,-15.25681,0,0,-0.1270509,880.1941,2610.873
186.0526,S,186.0526,0.01319253,0,2.2,0,0,30.55631,0.009622181,0,0,0,0,0.0045517269685007,0.0045517269685007,0,-15.25636,-15.25636,0,0,-0.1270509,878.6685,2610.873
186.1526,S,186.1526,0.01319206,0,2.2,0,0,30.55631,0.009622178,0,0,0,0,0.00457748868777941,0.00457748868777941,0,-15.2559,-15.2559,0,0,-0.1270509,877.1429,2610.873
186.2526,S,186.2526,0.0131916,0,2.2,0,0,30.55631,0.009622173,0,0,0,0,0.00456091600180031,0.00456091600180031,0,-15.25544,-15.25544,0,0,-0.1270509,875.6173,2610.873
186.3526,S,186.3526,0.01319114,0,2.2,0,0,30.55631,0.009622182,0,0,0,0,0.00454416942411484,0.00454416942411484,0,-15.25499,-15.25499,0,0,-0.1270509,874.0918,2610.873
186.4526,S,186.4526,0.01319068,0,2.2,0,0,30.55631,0.009622172,0,0,0,0,0.00454443031740226,0.00454443031740226,0,-15.25453,-15.25453,0,0,-0.1270509,872.5663,2610.873
186.5526,S,186.5526,0.01319023,0,2.2,0,0,30.55631,0.009622181,0,0,0,0,0.00452733851864906,0.00452733851864906,0,-15.25408,-15.25408,0,0,-0.1270509,871.041,2610.873
186.6526,S,186.6526,0.01318977,0,2.2,0,0,30.55631,0.009622183,0,0,0,0,0.00453107394240959,0.00453107394240959,0,-15.25363,-15.25363,0,0,-0.1270509,869.5156,2610.873
186.7526,S,186.7526,0.01318931,0,2.2,0,0,30.55631,0.009622179,0,0,0,0,0.00455580627403407,0.00455580627403407,0,-15.25317,-15.25317,0,0,-0.1270509,867.9902,2610.873
186.8526,S,186.8526,0.01318886,0,2.2,0,0,30.55631,0.009622187,0,0,0,0,0.0045343820123378,0.0045343820123378,0,-15.25272,-15.25272,0,0,-0.1270509,866.465,2610.873
186.9527,S,186.9527,0.0131884,0,2.2,0,0,30.55631,0.009622189,0,0,0,0,0.0045376072642398,0.0045376072642398,0,-15.25227,-15.25227,0,0,-0.1270509,864.9398,2610.873
187.0527,S,187.0527,0.01318794,0,2.2,0,0,30.55631,0.009622185,0,0,0,0,0.00456182567999974,0.00456182567999974,0,-15.25181,-15.25181,0,0,-0.1270509,863.4146,2610.873
187.1527,S,187.1527,0.01318748,0,2.2,0,0,30.55631,0.009622194,0,0,0,0,0.00454369844241143,0.00454369844241143,0,-15.25136,-15.25136,0,0,-0.1270509,861.8894,2610.873
187.2527,S,187.2527,0.01318703,0,2.2,0,0,30.55631,0.009622195,0,0,0,0,0.00454641361331198,0.00454641361331198,0,-15.25091,-15.25091,0,0,-0.1270509,860.3643,2610.873
187.3527,S,187.3527,0.01318657,0,2.2,0,0,30.55631,0.009622191,0,0,0,0,0.00456630350713994,0.00456630350713994,0,-15.25045,-15.25045,0,0,-0.1270509,858.8393,2610.873
187.4527,S,187.4527,0.01318611,0,2.2,0,0,30.55631,0.009622199,0,0,0,0,0.00454765868894924,0.00454765868894924,0,-15.25,-15.25,0,0,-0.1270509,857.3143,2610.873
187.5527,S,187.5527,0.01318565,0,2.2,0,0,30.55631,0.009622196,0,0,0,0,0.00457101952180494,0.00457101952180494,0,-15.24954,-15.24954,0,0,-0.1270509,855.7893,2610.873
187.6527,S,187.6527,0.0131852,0,2.2,0,0,30.55631,0.009622197,0,0,0,0,0.00453087405711017,0.00453087405711017,0,-15.24909,-15.24909,0,0,-0.1270509,854.2644,2610.873
187.7527,S,187.7527,0.01318474,0,2.2,0,0,30.55631,0.009622205,0,0,0,0,0.00455007772379901,0.00455007772379901,0,-15.24864,-15.24864,0,0,-0.1270509,852.7396,2610.873
187.8527,S,187.8527,0.01318429,0,2.2,0,0,30.55631,0.009622206,0,0,0,0,0.00455177300524667,0.00455177300524667,0,-15.24819,-15.24819,0,0,-0.1270509,851.2147,2610.873
187.9527,S,187.9527,0.01318383,0,2.2,0,0,30.55631,0.009622202,0,0,0,0,0.00457445022057357,0.00457445022057357,0,-15.24773,-15.24773,0,0,-0.1270509,849.6899,2610.873
188.0527,S,188.0527,0.01318337,0,2.2,0,0,30.55631,0.009622203,0,0,0,0,0.00453362116435585,0.00453362116435585,0,-15.24728,-15.24728,0,0,-0.1270509,848.1652,2610.873
188.1527,S,188.1527,0.01318292,0,2.2,0,0,30.55631,0.009622211,0,0,0,0,0.00455214129454618,0.00455214129454618,0,-15.24683,-15.24683,0,0,-0.1270509,846.6406,2610.873
188.2527,S,188.2527,0.01318245,0,2.2,0,0,30.55631,0.009622207,0,0,0,0,0.00457430495877986,0.00457430495877986,0,-15.24637,-15.24637,0,0,-0.1270509,845.1159,2610.873
188.3527,S,188.3527,0.01318199,0,2.2,0,0,30.55631,0.009622201,0,0,0,0,0.00455410795400724,0.00455410795400724,0,-15.24591,-15.24591,0,0,-0.1270509,843.5913,2610.873
188.4527,S,188.4527,0.01318154,0,2.2,0,0,30.55631,0.009622202,0,0,0,0,0.00451259297012996,0.00451259297012996,0,-15.24546,-15.24546,0,0,-0.1270509,842.0668,2610.873
188.5527,S,188.5527,0.01318108,0,2.2,0,0,30.55631,0.009622211,0,0,0,0,0.00453424189570484,0.00453424189570484,0,-15.24501,-15.24501,0,0,-0.1270509,840.5423,2610.873
188.6528,S,188.6528,0.01318063,0,2.2,0,0,30.55631,0.009622212,0,0,0,0,0.00453076319175238,0.00453076319175238,0,-15.24456,-15.24456,0,0,-0.1270509,839.0178,2610.873
188.7528,S,188.7528,0.01318018,0,2.2,0,0,30.55631,0.009622219,0,0,0,0,0.00455207113002842,0.00455207113002842,0,-15.24411,-15.24411,0,0,-0.1270509,837.4934,2610.873
188.8528,S,188.8528,0.01317971,0,2.2,0,0,30.55631,0.009622214,0,0,0,0,0.00457320796567018,0.00457320796567018,0,-15.24365,-15.24365,0,0,-0.1270509,835.9691,2610.873
188.9528,S,188.9528,0.01317926,0,2.2,0,0,30.55631,0.009622222,0,0,0,0,0.00455197663254126,0.00455197663254126,0,-15.2432,-15.2432,0,0,-0.1270509,834.4448,2610.873
189.0528,S,189.0528,0.0131788,0,2.2,0,0,30.55631,0.009622222,0,0,0,0,0.00454781852813824,0.00454781852813824,0,-15.24275,-15.24275,0,0,-0.1270509,832.9205,2610.873
189.1528,S,189.1528,0.01317835,0,2.2,0,0,30.55631,0.009622223,0,0,0,0,0.00454730654457336,0.00454730654457336,0,-15.2423,-15.2423,0,0,-0.1270509,831.3962,2610.873
189.2528,S,189.2528,0.01317789,0,2.2,0,0,30.55631,0.009622218,0,0,0,0,0.0045677602883103,0.0045677602883103,0,-15.24184,-15.24184,0,0,-0.1270509,829.8721,2610.873
189.3528,S,189.3528,0.01317743,0,2.2,0,0,30.55631,0.009622226,0,0,0,0,0.00454584087560761,0.00454584087560761,0,-15.24139,-15.24139,0,0,-0.1270509,828.348,2610.873
189.4528,S,189.4528,0.01317697,0,2.2,0,0,30.55631,0.009622219,0,0,0,0,0.00456595124742876,0.00456595124742876,0,-15.24093,-15.24093,0,0,-0.1270509,826.8239,2610.873
189.5528,S,189.5528,0.01317652,0,2.2,0,0,30.55631,0.009622221,0,0,0,0,0.00451874076405545,0.00451874076405545,0,-15.24048,-15.24048,0,0,-0.1270509,825.2998,2610.873
189.6528,S,189.6528,0.01317606,0,2.2,0,0,30.55631,0.009622221,0,0,0,0,0.00451737980552025,0.00451737980552025,0,-15.24003,-15.24003,0,0,-0.1270509,823.7758,2610.873
189.7528,S,189.7528,0.01317561,0,2.2,0,0,30.55631,0.009622227,0,0,0,0,0.00453697832994493,0.00453697832994493,0,-15.23958,-15.23958,0,0,-0.1270509,822.2518,2610.873
189.8528,S,189.8528,0.01317515,0,2.2,0,0,30.55631,0.009622222,0,0,0,0,0.00455640585257555,0.00455640585257555,0,-15.23912,-15.23912,0,0,-0.1270509,820.7279,2610.873
189.9528,S,189.9528,0.01317469,0,2.2,0,0,30.55631,0.009622229,0,0,0,0,0.00452963803073914,0.00452963803073914,0,-15.23867,-15.23867,0,0,-0.1270509,819.204,2610.873
190.0528,S,190.0528,0.01317424,0,2.2,0,0,30.55631,0.009622229,0,0,0,0,0.00452759807491532,0.00452759807491532,0,-15.23822,-15.23822,0,0,-0.1270509,817.6802,2610.873
190.1528,S,190.1528,0.01317378,0,2.2,0,0,30.55631,0.009622237,0,0,0,0,0.00454651262380423,0.00454651262380423,0,-15.23777,-15.23777,0,0,-0.1270509,816.1564,2610.873
190.2529,S,190.2529,0.01317333,0,2.2,0,0,30.55631,0.009622237,0,0,0,0,0.00454413447781832,0.00454413447781832,0,-15.23732,-15.23732,0,0,-0.1270509,814.6327,2610.873
190.3529,S,190.3529,0.01317287,0,2.2,0,0,30.55631,0.009622231,0,0,0,0,0.00455889366413942,0.00455889366413942,0,-15.23686,-15.23686,0,0,-0.1270509,813.109,2610.873
190.4529,S,190.4529,0.01317241,0,2.2,0,0,30.55631,0.009622232,0,0,0,0,0.00451396144222826,0.00451396144222826,0,-15.23641,-15.23641,0,0,-0.1270509,811.5854,2610.873
190.5529,S,190.5529,0.01317196,0,2.2,0,0,30.55631,0.009622238,0,0,0,0,0.00453219342483635,0.00453219342483635,0,-15.23596,-15.23596,0,0,-0.1270509,810.0618,2610.873
190.6529,S,190.6529,0.01317151,0,2.2,0,0,30.55631,0.009622238,0,0,0,0,0.00452913777042596,0.00452913777042596,0,-15.23551,-15.23551,0,0,-0.1270509,808.5382,2610.873
190.7529,S,190.7529,0.01317104,0,2.2,0,0,30.55631,0.009622231,0,0,0,0,0.00454702916820082,0.00454702916820082,0,-15.23505,-15.23505,0,0,-0.1270509,807.0147,2610.873
190.8529,S,190.8529,0.01317059,0,2.2,0,0,30.55631,0.009622238,0,0,0,0,0.00451871399523895,0.00451871399523895,0,-15.2346,-15.2346,0,0,-0.1270509,805.4913,2610.873
190.9529,S,190.9529,0.01317014,0,2.2,0,0,30.55631,0.009622239,0,0,0,0,0.00451514937962116,0.00451514937962116,0,-15.23415,-15.23415,0,0,-0.1270509,803.9678,2610.873
191.0529,S,191.0529,0.01316968,0,2.2,0,0,30.55631,0.009622244,0,0,0,0,0.00453252807665194,0.00453252807665194,0,-15.2337,-15.2337,0,0,-0.1270509,802.4445,2610.873
191.1529,S,191.1529,0.01316923,0,2.2,0,0,30.55631,0.009622244,0,0,0,0,0.0045286254512078,0.0045286254512078,0,-15.23325,-15.23325,0,0,-0.1270509,800.9211,2610.873
191.2529,S,191.2529,0.01316877,0,2.2,0,0,30.55631,0.009622251,0,0,0,0,0.00454184896669574,0.00454184896669574,0,-15.2328,-15.2328,0,0,-0.1270509,799.3979,2610.873
191.3529,S,191.3529,0.01316831,0,2.2,0,0,30.55631,0.009622244,0,0,0,0,0.00455871632878058,0.00455871632878058,0,-15.23234,-15.23234,0,0,-0.1270509,797.8746,2610.873
191.4529,S,191.4529,0.01316786,0,2.2,0,0,30.55631,0.009622244,0,0,0,0,0.00451207762954908,0.00451207762954908,0,-15.23189,-15.23189,0,0,-0.1270509,796.3514,2610.873
191.5529,S,191.5529,0.0131674,0,2.2,0,0,30.55631,0.00962225,0,0,0,0,0.00452860329323812,0.00452860329323812,0,-15.23144,-15.23144,0,0,-0.1270509,794.8283,2610.873
191.6529,S,191.6529,0.01316694,0,2.2,0,0,30.55631,0.009622243,0,0,0,0,0.00454495813650624,0.00454495813650624,0,-15.23098,-15.23098,0,0,-0.1270509,793.3052,2610.873
191.7529,S,191.7529,0.01316649,0,2.2,0,0,30.55631,0.009622243,0,0,0,0,0.00449399225336578,0.00449399225336578,0,-15.23053,-15.23053,0,0,-0.1270509,791.7822,2610.873
191.853,S,191.853,0.01316603,0,2.2,0,0,30.55631,0.009622242,0,0,0,0,0.00448890379231415,0.00448890379231415,0,-15.23008,-15.23008,0,0,-0.1270509,790.2592,2610.873
191.953,S,191.953,0.01316558,0,2.2,0,0,30.55631,0.00962225,0,0,0,0,0.00450474745489515,0.00450474745489515,0,-15.22963,-15.22963,0,0,-0.1270509,788.7362,2610.873
192.053,S,192.053,0.01316513,0,2.2,0,0,30.55631,0.009622255,0,0,0,0,0.00452042033741407,0.00452042033741407,0,-15.22918,-15.22918,0,0,-0.1270509,787.2133,2610.873
192.153,S,192.153,0.01316467,0,2.2,0,0,30.55631,0.009622254,0,0,0,0,0.00451100982641606,0.00451100982641606,0,-15.22873,-15.22873,0,0,-0.1270509,785.6904,2610.873
192.253,S,192.253,0.01316422,0,2.2,0,0,30.55631,0.009622253,0,0,0,0,0.00450524574632993,0.00450524574632993,0,-15.22828,-15.22828,0,0,-0.1270509,784.1676,2610.873
192.353,S,192.353,0.01316376,0,2.2,0,0,30.55631,0.009622259,0,0,0,0,0.00452040884245264,0.00452040884245264,0,-15.22783,-15.22783,0,0,-0.1270509,782.6448,2610.873
192.453,S,192.453,0.01316331,0,2.2,0,0,30.55631,0.009622265,0,0,0,0,0.00453540119865892,0.00453540119865892,0,-15.22738,-15.22738,0,0,-0.1270509,781.1221,2610.873
192.553,S,192.553,0.01316286,0,2.2,0,0,30.55631,0.009622263,0,0,0,0,0.00452531518850918,0.00452531518850918,0,-15.22693,-15.22693,0,0,-0.1270509,779.5994,2610.873
192.653,S,192.653,0.0131624,0,2.2,0,0,30.55631,0.009622263,0,0,0,0,0.00451887564913278,0.00451887564913278,0,-15.22648,-15.22648,0,0,-0.1270509,778.0767,2610.873
192.753,S,192.753,0.01316195,0,2.2,0,0,30.55631,0.009622268,0,0,0,0,0.00453335833911694,0.00453335833911694,0,-15.22603,-15.22603,0,0,-0.1270509,776.5541,2610.873
192.853,S,192.853,0.0131615,0,2.2,0,0,30.55631,0.009622274,0,0,0,0,0.00454767032934456,0.00454767032934456,0,-15.22558,-15.22558,0,0,-0.1270509,775.0316,2610.873
192.953,S,192.953,0.01316104,0,2.2,0,0,30.55631,0.009622273,0,0,0,0,0.00454072367707425,0.00454072367707425,0,-15.22513,-15.22513,0,0,-0.1270509,773.509,2610.873
193.053,S,193.053,0.01316059,0,2.2,0,0,30.55631,0.009622278,0,0,0,0,0.00455088084716238,0.00455088084716238,0,-15.22468,-15.22468,0,0,-0.1270509,771.9866,2610.873
193.153,S,193.153,0.01316013,0,2.2,0,0,30.55631,0.009622277,0,0,0,0,0.00454359658508707,0.00454359658508707,0,-15.22423,-15.22423,0,0,-0.1270509,770.4642,2610.873
193.253,S,193.253,0.01315967,0,2.2,0,0,30.55631,0.00962227,0,0,0,0,0.00455722836967709,0.00455722836967709,0,-15.22377,-15.22377,0,0,-0.1270509,768.9418,2610.873
193.353,S,193.353,0.01315922,0,2.2,0,0,30.55631,0.009622268,0,0,0,0,0.00450735414638359,0.00450735414638359,0,-15.22332,-15.22332,0,0,-0.1270509,767.4194,2610.873
193.453,S,193.453,0.01315876,0,2.2,0,0,30.55631,0.009622274,0,0,0,0,0.00451682991954527,0.00451682991954527,0,-15.22287,-15.22287,0,0,-0.1270509,765.8972,2610.873
193.5531,S,193.5531,0.01315831,0,2.2,0,0,30.55631,0.009622272,0,0,0,0,0.004508869314094,0.004508869314094,0,-15.22242,-15.22242,0,0,-0.1270509,764.3749,2610.873
193.6531,S,193.6531,0.01315785,0,2.2,0,0,30.55631,0.009622277,0,0,0,0,0.00452181978220523,0.00452181978220523,0,-15.22197,-15.22197,0,0,-0.1270509,762.8527,2610.873
193.7531,S,193.7531,0.0131574,0,2.2,0,0,30.55631,0.009622277,0,0,0,0,0.00451352168707331,0.00451352168707331,0,-15.22152,-15.22152,0,0,-0.1270509,761.3306,2610.873
193.8531,S,193.8531,0.01315695,0,2.2,0,0,30.55631,0.009622275,0,0,0,0,0.00450505548516844,0.00450505548516844,0,-15.22107,-15.22107,0,0,-0.1270509,759.8085,2610.873
193.9531,S,193.9531,0.0131565,0,2.2,0,0,30.55631,0.00962228,0,0,0,0,0.00451368195078317,0.00451368195078317,0,-15.22062,-15.22062,0,0,-0.1270509,758.2864,2610.873
194.0531,S,194.0531,0.01315604,0,2.2,0,0,30.55631,0.009622284,0,0,0,0,0.00452595253454291,0.00452595253454291,0,-15.22017,-15.22017,0,0,-0.1270509,756.7644,2610.873
194.1531,S,194.1531,0.01315559,0,2.2,0,0,30.55631,0.009622282,0,0,0,0,0.00451697957982589,0.00451697957982589,0,-15.21972,-15.21972,0,0,-0.1270509,755.2424,2610.873
194.2531,S,194.2531,0.01315513,0,2.2,0,0,30.55631,0.009622287,0,0,0,0,0.0045289102815147,0.0045289102815147,0,-15.21927,-15.21927,0,0,-0.1270509,753.7205,2610.873
194.3531,S,194.3531,0.01315468,0,2.2,0,0,30.55631,0.009622286,0,0,0,0,0.00451578525964891,0.00451578525964891,0,-15.21882,-15.21882,0,0,-0.1270509,752.1986,2610.873
194.4531,S,194.4531,0.01315423,0,2.2,0,0,30.55631,0.009622291,0,0,0,0,0.00452737611935561,0.00452737611935561,0,-15.21837,-15.21837,0,0,-0.1270509,750.6768,2610.873
194.5531,S,194.5531,0.01315377,0,2.2,0,0,30.55631,0.009622289,0,0,0,0,0.00451772846481902,0.00451772846481902,0,-15.21792,-15.21792,0,0,-0.1270509,749.155,2610.873
194.6531,S,194.6531,0.01315332,0,2.2,0,0,30.55631,0.009622294,0,0,0,0,0.00452897952262532,0.00452897952262532,0,-15.21747,-15.21747,0,0,-0.1270509,747.6332,2610.873
194.7531,S,194.7531,0.01315286,0,2.2,0,0,30.55631,0.009622292,0,0,0,0,0.00451517988081918,0.00451517988081918,0,-15.21702,-15.21702,0,0,-0.1270509,746.1115,2610.873
194.8531,S,194.8531,0.01315241,0,2.2,0,0,30.55631,0.009622289,0,0,0,0,0.00450502692916643,0.00450502692916643,0,-15.21657,-15.21657,0,0,-0.1270509,744.5898,2610.873
194.9531,S,194.9531,0.01315196,0,2.2,0,0,30.55631,0.009622294,0,0,0,0,0.00451576898220907,0.00451576898220907,0,-15.21612,-15.21612,0,0,-0.1270509,743.0682,2610.873
195.0531,S,195.0531,0.01315151,0,2.2,0,0,30.55631,0.009622297,0,0,0,0,0.00452634055649526,0.00452634055649526,0,-15.21567,-15.21567,0,0,-0.1270509,741.5467,2610.873
195.1532,S,195.1532,0.01315105,0,2.2,0,0,30.55631,0.009622296,0,0,0,0,0.00451568115173728,0.00451568115173728,0,-15.21522,-15.21522,0,0,-0.1270509,740.0251,2610.873
195.2532,S,195.2532,0.0131506,0,2.2,0,0,30.55631,0.009622294,0,0,0,0,0.00450103908248423,0.00450103908248423,0,-15.21477,-15.21477,0,0,-0.1270509,738.5037,2610.873
195.3532,S,195.3532,0.01315014,0,2.2,0,0,30.55631,0.009622298,0,0,0,0,0.00451110177216663,0.00451110177216663,0,-15.21432,-15.21432,0,0,-0.1270509,736.9822,2610.873
195.4532,S,195.4532,0.01314969,0,2.2,0,0,30.55631,0.009622296,0,0,0,0,0.0044999372499106,0.0044999372499106,0,-15.21387,-15.21387,0,0,-0.1270509,735.4609,2610.873
195.5532,S,195.5532,0.01314924,0,2.2,0,0,30.55631,0.009622294,0,0,0,0,0.00448860479029634,0.00448860479029634,0,-15.21342,-15.21342,0,0,-0.1270509,733.9395,2610.873
195.6532,S,195.6532,0.01314878,0,2.2,0,0,30.55631,0.009622297,0,0,0,0,0.00449434398818482,0.00449434398818482,0,-15.21297,-15.21297,0,0,-0.1270509,732.4182,2610.873
195.7532,S,195.7532,0.01314833,0,2.2,0,0,30.55631,0.009622301,0,0,0,0,0.00450372747485517,0.00450372747485517,0,-15.21252,-15.21252,0,0,-0.1270509,730.897,2610.873
195.8532,S,195.8532,0.01314788,0,2.2,0,0,30.55631,0.009622299,0,0,0,0,0.00449188877187368,0.00449188877187368,0,-15.21207,-15.21207,0,0,-0.1270509,729.3758,2610.873
195.9532,S,195.9532,0.01314742,0,2.2,0,0,30.55631,0.009622296,0,0,0,0,0.00447988217139539,0.00447988217139539,0,-15.21162,-15.21162,0,0,-0.1270509,727.8546,2610.873
196.0532,S,196.0532,0.01314697,0,2.2,0,0,30.55631,0.0096223,0,0,0,0,0.00448875698371154,0.00448875698371154,0,-15.21117,-15.21117,0,0,-0.1270509,726.3335,2610.873
196.1532,S,196.1532,0.01314652,0,2.2,0,0,30.55631,0.009622297,0,0,0,0,0.00447259867544858,0.00447259867544858,0,-15.21072,-15.21072,0,0,-0.1270509,724.8124,2610.873
196.2532,S,196.2532,0.01314606,0,2.2,0,0,30.55631,0.009622301,0,0,0,0,0.00448113400648253,0.00448113400648253,0,-15.21027,-15.21027,0,0,-0.1270509,723.2914,2610.873
196.3532,S,196.3532,0.01314561,0,2.2,0,0,30.55631,0.009622299,0,0,0,0,0.00446845342489155,0.00446845342489155,0,-15.20982,-15.20982,0,0,-0.1270509,721.7704,2610.873
196.4532,S,196.4532,0.01314515,0,2.2,0,0,30.55631,0.009622295,0,0,0,0,0.00445560499561282,0.00445560499561282,0,-15.20937,-15.20937,0,0,-0.1270509,720.2495,2610.873
196.5532,S,196.5532,0.0131447,0,2.2,0,0,30.55631,0.009622299,0,0,0,0,0.00445981710520016,0.00445981710520016,0,-15.20892,-15.20892,0,0,-0.1270509,718.7286,2610.873
196.6532,S,196.6532,0.01314425,0,2.2,0,0,30.55631,0.009622303,0,0,0,0,0.00446767359387934,0.00446767359387934,0,-15.20847,-15.20847,0,0,-0.1270509,717.2077,2610.873
196.7533,S,196.7533,0.01314379,0,2.2,0,0,30.55631,0.0096223,0,0,0,0,0.00445431919091988,0.00445431919091988,0,-15.20802,-15.20802,0,0,-0.1270509,715.6869,2610.873
196.8533,S,196.8533,0.01314335,0,2.2,0,0,30.55631,0.009622309,0,0,0,0,0.00444079698014832,0.00444079698014832,0,-15.20758,-15.20758,0,0,-0.1270509,714.1661,2610.873
196.9533,S,196.9533,0.01314289,0,2.2,0,0,30.55631,0.009622314,0,0,0,0,0.00449044260881948,0.00449044260881948,0,-15.20713,-15.20713,0,0,-0.1270509,712.6454,2610.873
197.0533,S,197.0533,0.01314244,0,2.2,0,0,30.55631,0.00962231,0,0,0,0,0.00447277010835734,0.00447277010835734,0,-15.20668,-15.20668,0,0,-0.1270509,711.1248,2610.873
197.1533,S,197.1533,0.01314199,0,2.2,0,0,30.55631,0.009622307,0,0,0,0,0.00445874452708495,0.00445874452708495,0,-15.20623,-15.20623,0,0,-0.1270509,709.6041,2610.873
197.2533,S,197.2533,0.01314153,0,2.2,0,0,30.55631,0.00962231,0,0,0,0,0.00446558556364352,0.00446558556364352,0,-15.20578,-15.20578,0,0,-0.1270509,708.0836,2610.873
197.3533,S,197.3533,0.01314108,0,2.2,0,0,30.55631,0.009622307,0,0,0,0,0.00445122321109892,0.00445122321109892,0,-15.20533,-15.20533,0,0,-0.1270509,706.563,2610.873
197.4533,S,197.4533,0.01314063,0,2.2,0,0,30.55631,0.00962231,0,0,0,0,0.00445391030923759,0.00445391030923759,0,-15.20488,-15.20488,0,0,-0.1270509,705.0425,2610.873
197.5533,S,197.5533,0.01314018,0,2.2,0,0,30.55631,0.00962232,0,0,0,0,0.00443921122534618,0.00443921122534618,0,-15.20444,-15.20444,0,0,-0.1270509,703.5221,2610.873
197.6533,S,197.6533,0.01313973,0,2.2,0,0,30.55631,0.009622316,0,0,0,0,0.00446665070623453,0.00446665070623453,0,-15.20399,-15.20399,0,0,-0.1270509,702.0017,2610.873
197.7533,S,197.7533,0.01313927,0,2.2,0,0,30.55631,0.009622319,0,0,0,0,0.00447264560252592,0.00447264560252592,0,-15.20354,-15.20354,0,0,-0.1270509,700.4814,2610.873
